retweeted_time,retweeted_id,retweeted_user_id,retweeted_username,retweeted_user_location,retweeted_hashtags,retweet_time,retweet_id,retweet_expanded_urls_array,retweet_origin_user_id,retweet_origin_username,retweet_origin_user_location,retweet_origin_user_intro_expanded_url,retweet_origin_user_des_expanded_url,retweet_origin_retweet_count,retweet_origin_hashtags,quoted_time,quoted_id,quoted_expanded_urls_array,quoted_origin_user_id,quoted_origin_username,quoted_origin_user_location,quoted_origin_user_intro_expanded_url,quoted_origin_user_des_expanded_url,quoted_origin_retweet_count,quoted_origin_hashtags,retweeted_full_text,retweeted_origin_full_text,quoted_origin_full_text
Fri Apr 03 23:30:53 +0000 2020,1246218644453023751,1007191164,Irishsprite ☘,"Columbus, OH",,Fri Apr 03 22:21:26 +0000 2020,1246201166423261188,https://twitter.com/DrDenaGrayson/status/1246167154363416577,1651522832,"Dena Grayson, MD, PhD",Florida,,,467.0,"[{'text': 'coronavirus', 'indices': [230, 242]}, {'text': 'COVID19', 'indices': [243, 251]}, {'text': 'CoronavirusPandemic', 'indices': [252, 272]}]",,,,,,,,,,,"RT @DrDenaGrayson: AMERICANS ARE DYING, and @realDonaldTrump claims that the Strategic National Stockpile is *not* intended for use by stat…","AMERICANS ARE DYING, and @realDonaldTrump claims that the Strategic National Stockpile is *not* intended for use by states to help Americans, but instead, is for the ""federal government.""  Trump is horrifically wrong and cruel.🤬  #coronavirus #COVID19 #CoronavirusPandemic https://t.co/3J51teFj09",
Fri Apr 03 23:30:51 +0000 2020,1246218636462866434,55313819,Jazzwind,,,Fri Apr 03 23:26:33 +0000 2020,1246217556052135943,https://twitter.com/ddale8/status/1246205966758162434,774407512598704128,Mimi Rocah,"Westchester County, NY",,,437.0,,,,,,,,,,,,RT @Mimirocah1: Yes @realDonaldTrump this is a perfect time to reference in your sly way how you’ve exploited women your whole life. When p…,Yes @realDonaldTrump this is a perfect time to reference in your sly way how you’ve exploited women your whole life. When people are dying under your leadership is a perfect time. 🤯🤬 https://t.co/rJJ1DjnafU,
Fri Apr 03 23:30:52 +0000 2020,1246218643073110024,2260738590,Momma Lu,"Michigan, USA",,Fri Apr 03 23:02:35 +0000 2020,1246211524747722754,https://twitter.com/Emily_Baum/status/1245875443309228032,939091,Joe Biden,"Washington, DC",http://joebiden.com,,12283.0,,,,,,,,,,,,RT @JoeBiden: This is a headline every American should see: “Trump administration ended pandemic early-warning program to detect coronaviru…,This is a headline every American should see: “Trump administration ended pandemic early-warning program to detect coronaviruses”  Donald Trump’s shortsighted actions left our nation ill-prepared to deal with this outbreak. https://t.co/P9zT0a3mNg,
Fri Apr 03 23:30:50 +0000 2020,1246218633468096516,2285998592,Rose B,,,Fri Apr 03 23:02:35 +0000 2020,1246211524747722754,https://twitter.com/Emily_Baum/status/1245875443309228032,939091,Joe Biden,"Washington, DC",http://joebiden.com,,12283.0,,,,,,,,,,,,RT @JoeBiden: This is a headline every American should see: “Trump administration ended pandemic early-warning program to detect coronaviru…,This is a headline every American should see: “Trump administration ended pandemic early-warning program to detect coronaviruses”  Donald Trump’s shortsighted actions left our nation ill-prepared to deal with this outbreak. https://t.co/P9zT0a3mNg,
Fri Apr 03 23:30:51 +0000 2020,1246218635791736832,21805913,Reb Rod,Planet Earth,,Thu Apr 02 22:24:04 +0000 2020,1245839441660227586,https://twitter.com/peterbakernyt/status/1245819478295883776,21059255,Ted Lieu,California,http://www.lieuforcongress.com,,3425.0,,,,,,,,,,,,RT @tedlieu: Dear @SECNAV Modly: This is not a good look for you or for the @realDonaldTrump Administration. Looks like retaliation. Sugges…,Dear @SECNAV Modly: This is not a good look for you or for the @realDonaldTrump Administration. Looks like retaliation. Suggests you don’t want your commanders to speak out to protect their personnel. https://t.co/ri9S6sIcMs,
Fri Apr 03 23:30:33 +0000 2020,1246218560306700288,125122538,Annie💙,USA,,Fri Apr 03 23:02:35 +0000 2020,1246211524747722754,https://twitter.com/Emily_Baum/status/1245875443309228032,939091,Joe Biden,"Washington, DC",http://joebiden.com,,12283.0,,,,,,,,,,,,RT @JoeBiden: This is a headline every American should see: “Trump administration ended pandemic early-warning program to detect coronaviru…,This is a headline every American should see: “Trump administration ended pandemic early-warning program to detect coronaviruses”  Donald Trump’s shortsighted actions left our nation ill-prepared to deal with this outbreak. https://t.co/P9zT0a3mNg,
Fri Apr 03 23:30:31 +0000 2020,1246218552928960513,774699551764525056,MAGA AMERICAN RN 🍊🙏🇺🇸,"Washington, USA",,Fri Apr 03 23:20:57 +0000 2020,1246216147332202498,https://twitter.com/Breaking911/status/1246154660353847296,1179469835715125248,Satoshi Smith,Magadonia ,,,10.0,"[{'text': 'NYC', 'indices': [17, 21]}]",,,,,,,,,,,"RT @me_think_free: I didn’t live in #NYC during 9/11, but I live here now and I can tell you this is not right. Something is very wrong her…","I didn’t live in #NYC during 9/11, but I live here now and I can tell you this is not right. Something is very wrong here. @realDonaldTrump https://t.co/e5bIpVq9zO",
Fri Apr 03 23:30:31 +0000 2020,1246218555818938370,4911357214,Seamus & Steve,Nederland,,Fri Apr 03 14:53:03 +0000 2020,1246088327067045895,https://twitter.com/JJstevieo/status/1245031063157649410,4911357214,Seamus & Steve,Nederland,,,3.0,"[{'text': 'TrumpLiesPeopleDie', 'indices': [262, 281]}]",,,,,,,,,,,"RT @JJstevieo: not that its a surprise to anyone regarding the complete TOO LITTLE TOO LATE ineptitude that is Trumps C19 response team , h…","not that its a surprise to anyone regarding the complete TOO LITTLE TOO LATE ineptitude that is Trumps C19 response team , how long will social cohesion stand before the US falls into a deep dark period that Trump shall attempt to profit &amp; hold Power from ! #TrumpLiesPeopleDie https://t.co/WAQxqsWJ3y",
Fri Apr 03 23:30:30 +0000 2020,1246218551545016322,418843981,shreyas telkar,"Mumbai, India",,Fri Apr 03 23:02:35 +0000 2020,1246211524747722754,https://twitter.com/Emily_Baum/status/1245875443309228032,939091,Joe Biden,"Washington, DC",http://joebiden.com,,12283.0,,,,,,,,,,,,RT @JoeBiden: This is a headline every American should see: “Trump administration ended pandemic early-warning program to detect coronaviru…,This is a headline every American should see: “Trump administration ended pandemic early-warning program to detect coronaviruses”  Donald Trump’s shortsighted actions left our nation ill-prepared to deal with this outbreak. https://t.co/P9zT0a3mNg,
Fri Apr 03 23:30:30 +0000 2020,1246218550857150464,17837094,Do you take drugs Danny?,,,,,,,,,,,,,Fri Apr 03 23:09:34 +0000 2020,1246213280839933952,https://twitter.com/CBSNews/status/1246201866444320768,170699708,Weijia Jiang,"Washington, DC",http://www.cbsnews.com,,19395.0,,@realDonaldTrump https://t.co/Ez9msn9mSS,,"Jared Kushner is in charge of the medical supply chain that delivers critical items to the doctors and nurses who are on the frontlines everyday. Yesterday he said it was “OURS”, so I asked what he meant. Trump did not like the question. https://t.co/pZfQiNVWne"
Fri Apr 03 23:30:32 +0000 2020,1246218557278416897,1450812338,Ron Young,Central Coast,,Fri Apr 03 17:45:17 +0000 2020,1246131671268765702,https://twitter.com/atrupar/status/1245852517474295809,357606935,Elizabeth Warren,Massachusetts,https://elizabethwarren.com/,,23113.0,,,,,,,,,,,,"RT @ewarren: That is, in fact, exactly what it’s there for. Get states the resources they need, or get out of the way.","That is, in fact, exactly what it’s there for. Get states the resources they need, or get out of the way. https://t.co/8TwnfQ19DK",
Fri Apr 03 23:30:32 +0000 2020,1246218556494057472,709870614215962624,🇺🇸tjscott,United States,,Fri Apr 03 22:50:51 +0000 2020,1246208569298599938,https://twitter.com/TomFitton/status/1227232379003195393,18266688,Tom Fitton,"Washington, DC",http://www.JudicialWatch.org,http://judicialwatchbook.com,2333.0,,,,,,,,,,,,RT @TomFitton: These states have NO voter ID: CA IL MA MD ME MN NC (on hold because of court injunction) NE NJ NM NV NY OR PA VT WY (And DC),These states have NO voter ID: CA IL MA MD ME MN NC (on hold because of court injunction) NE NJ NM NV NY OR PA VT WY (And DC) https://t.co/hi4xzRXnpG,
Fri Apr 03 23:30:32 +0000 2020,1246218557312118784,220441781,Envyatherbest,"New York, NY",,,,,,,,,,,,Fri Apr 03 23:26:19 +0000 2020,1246217498288062468,https://twitter.com/ryanstruyk/status/1246201859066540038,24113137,Morgan J. Freeman,Brooklyn,http://www.instagram.com/mjfre,,41.0,,Who is OURSELVES @realDonaldTrump https://t.co/k7aWWmYxxg,,Pls define OURSELVES you fucking moron. https://t.co/0GGUaMQ3bE
Fri Apr 03 23:30:32 +0000 2020,1246218559899832320,1244389462244818944,NPiatki,,,Fri Apr 03 23:02:35 +0000 2020,1246211524747722754,https://twitter.com/Emily_Baum/status/1245875443309228032,939091,Joe Biden,"Washington, DC",http://joebiden.com,,12283.0,,,,,,,,,,,,RT @JoeBiden: This is a headline every American should see: “Trump administration ended pandemic early-warning program to detect coronaviru…,This is a headline every American should see: “Trump administration ended pandemic early-warning program to detect coronaviruses”  Donald Trump’s shortsighted actions left our nation ill-prepared to deal with this outbreak. https://t.co/P9zT0a3mNg,
Fri Apr 03 23:30:32 +0000 2020,1246218559941984256,144668938,"MOMZILLA@Kath2252💙ProChoice,BLM,LBGQT,Peace&Love","Btw Sing Sing & West Point, NY",,Fri Apr 03 23:13:01 +0000 2020,1246214151199961091,https://twitter.com/AWorldOutOfMind/status/1246156414923481089?s=20,2258357868,Saint Brian The Godless,Consensual Reality,,,3.0,"[{'text': 'MisterWorstCaseScenario', 'indices': [17, 41]}]",,,,,,,,,,,"RT @AWorldOutOfMind: Our president is #MisterWorstCaseScenario. He is trying to destroy us from within and profit while doing it, AND help…","Our president is #MisterWorstCaseScenario. He is trying to destroy us from within and profit while doing it, AND help Russia!  https://t.co/TlZOJVwHge",
Fri Apr 03 23:30:31 +0000 2020,1246218554074116097,370278480,Bger,United States,,Fri Apr 03 23:02:35 +0000 2020,1246211524747722754,https://twitter.com/Emily_Baum/status/1245875443309228032,939091,Joe Biden,"Washington, DC",http://joebiden.com,,12283.0,,,,,,,,,,,,RT @JoeBiden: This is a headline every American should see: “Trump administration ended pandemic early-warning program to detect coronaviru…,This is a headline every American should see: “Trump administration ended pandemic early-warning program to detect coronaviruses”  Donald Trump’s shortsighted actions left our nation ill-prepared to deal with this outbreak. https://t.co/P9zT0a3mNg,
Fri Apr 03 23:30:32 +0000 2020,1246218557962293248,999999699838005251,Sen. Jefferson Smith 🇺🇸📱,,,Fri Apr 03 23:25:31 +0000 2020,1246217297041252353,https://twitter.com/toddstarnes/status/1246202335979806730,769870028204220417,Susan Kennedy 🇺🇸💕✝️📖,The Heartland,https://www.amazon.com/Hal-Moroz/e/B00C1CF5A0/ref=sr_tc_2_0?qid=1425554456&sr=1-2-ent,,14.0,,,,,,,,,,,,"RT @USABookClub: So True, @toddstarnes ...  But I thank God for good men like yourself in the media who speak the Truth boldly and with int…","So True, @toddstarnes ...  But I thank God for good men like yourself in the media who speak the Truth boldly and with integrity!  BTW, this is a timeline we probably will NOT see in the mainstream media, but it accurately reflects the dispositions of the principals ... https://t.co/bYCunhp3br https://t.co/wIwQnitvCh",
Fri Apr 03 23:31:01 +0000 2020,1246218678158282752,37207400,SuzyQBooks,"Salt Lake City, UT",,Fri Apr 03 23:02:35 +0000 2020,1246211524747722754,https://twitter.com/Emily_Baum/status/1245875443309228032,939091,Joe Biden,"Washington, DC",http://joebiden.com,,12283.0,,,,,,,,,,,,RT @JoeBiden: This is a headline every American should see: “Trump administration ended pandemic early-warning program to detect coronaviru…,This is a headline every American should see: “Trump administration ended pandemic early-warning program to detect coronaviruses”  Donald Trump’s shortsighted actions left our nation ill-prepared to deal with this outbreak. https://t.co/P9zT0a3mNg,
Fri Apr 03 23:30:59 +0000 2020,1246218671825006593,343446312,Andrew Thaxton,"Fayettenam, AR",,Fri Apr 03 23:19:01 +0000 2020,1246215659228364803,https://twitter.com/atrupar/status/1246206620952072194,46775436,Mrs. Betty Bowers,A Country Not in Bible,http://cameo.com/mrsbettybowers,https://www.paypal.com/donate/?hosted_button_id=Q6REDKBBVUJLU,61.0,,,,,,,,,,,,"RT @BettyBowers: Donald is already conniving to take credit if there are any fewer deaths than current projections of 100,000s.  But @realD…","Donald is already conniving to take credit if there are any fewer deaths than current projections of 100,000s.  But @realDonaldTrump: a 100,000 deaths is 100,000 MORE deaths than you promised us there would be when this crisis started.   So thanks for nothing. https://t.co/sPpMKsFdKy",
Fri Apr 03 23:31:01 +0000 2020,1246218680523841538,10727,Dave Spector (@dhmspector@mastodon.social),"San Francisco, CA",,Fri Apr 03 23:26:33 +0000 2020,1246217556052135943,https://twitter.com/ddale8/status/1246205966758162434,774407512598704128,Mimi Rocah,"Westchester County, NY",,,437.0,,,,,,,,,,,,RT @Mimirocah1: Yes @realDonaldTrump this is a perfect time to reference in your sly way how you’ve exploited women your whole life. When p…,Yes @realDonaldTrump this is a perfect time to reference in your sly way how you’ve exploited women your whole life. When people are dying under your leadership is a perfect time. 🤯🤬 https://t.co/rJJ1DjnafU,
Fri Apr 03 23:31:01 +0000 2020,1246218680213614597,32632140,Ptkidd,Philly Pa,,Fri Apr 03 22:38:45 +0000 2020,1246205524414267395,https://twitter.com/JordanSchachtel/status/1246070373671723008,27995424,John Cardillo,Florida ,,,187.0,,,,,,,,,,,,RT @johncardillo: Zero confidence in Fauci at this point.   @realDonaldTrump need to make a change here.,Zero confidence in Fauci at this point.   @realDonaldTrump need to make a change here. https://t.co/eDP8Wl3cEW,
Fri Apr 03 23:30:59 +0000 2020,1246218670579351557,825511017434066945,Jeannine Payne 🇺🇦 🌻,"Bartlesville, OK",,Fri Apr 03 15:09:16 +0000 2020,1246092409135665154,https://twitter.com/AmberSmithUSA/status/1246052144115077120,226222147,Pete Buttigieg,"Traverse City, MI",,,9821.0,"[{'text': 'CaptainCrozier', 'indices': [130, 145]}]",,,,,,,,,,,RT @PeteButtigieg: It’s so painful to watch a captain sidelined for looking after his sailors. And it’s so stirring to see their show of lo…,It’s so painful to watch a captain sidelined for looking after his sailors. And it’s so stirring to see their show of loyalty for #CaptainCrozier as he steps ashore. America’s national leadership deficit cannot go on forever. https://t.co/XLQssBVtSF,
Fri Apr 03 23:31:01 +0000 2020,1246218680381378561,1120323655,ZenTaoPrincess,,,Fri Apr 03 17:05:58 +0000 2020,1246121780558860288,https://twitter.com/PhilipRucker/status/1246120108872826880,1109045045649424386,Richard Signorelli 🌱🇺🇦 🌊 🇺🇸 🇨🇦,New York,,,55.0,,,,,,,,,,,,RT @richsignorelli: There truly is no bottom to the incompetence/dishonesty/malignant narcissism of @realDonaldTrump and his cronies includ…,There truly is no bottom to the incompetence/dishonesty/malignant narcissism of @realDonaldTrump and his cronies including his idiot and dangerously overconfident son-in-law. https://t.co/KXviKeEBh4,
Fri Apr 03 23:30:59 +0000 2020,1246218672571650048,2296966237,Tom,"Pelham, NY",,Fri Apr 03 23:02:35 +0000 2020,1246211524747722754,https://twitter.com/Emily_Baum/status/1245875443309228032,939091,Joe Biden,"Washington, DC",http://joebiden.com,,12283.0,,,,,,,,,,,,RT @JoeBiden: This is a headline every American should see: “Trump administration ended pandemic early-warning program to detect coronaviru…,This is a headline every American should see: “Trump administration ended pandemic early-warning program to detect coronaviruses”  Donald Trump’s shortsighted actions left our nation ill-prepared to deal with this outbreak. https://t.co/P9zT0a3mNg,
Fri Apr 03 23:31:00 +0000 2020,1246218677168594944,930215399391678464,🌊🇺🇸🌊Honey Bee🌊🇺🇸🌊,,,Fri Apr 03 23:02:35 +0000 2020,1246211524747722754,https://twitter.com/Emily_Baum/status/1245875443309228032,939091,Joe Biden,"Washington, DC",http://joebiden.com,,12283.0,,,,,,,,,,,,RT @JoeBiden: This is a headline every American should see: “Trump administration ended pandemic early-warning program to detect coronaviru…,This is a headline every American should see: “Trump administration ended pandemic early-warning program to detect coronaviruses”  Donald Trump’s shortsighted actions left our nation ill-prepared to deal with this outbreak. https://t.co/P9zT0a3mNg,
Fri Apr 03 23:31:00 +0000 2020,1246218674551349255,71266651,Susan Martin,,,Fri Apr 03 22:33:52 +0000 2020,1246204297974632449,https://twitter.com/Breaking911/status/1246203373508005894,25837289,Bernard B. Kerik,NYC,http://www.BernardKerik.com/about,,148.0,,,,,,,,,,,,"RT @BernardKerik: President @realDonaldTrump should come out every day and make a statement, and not take any questions! These fucking repo…","President @realDonaldTrump should come out every day and make a statement, and not take any questions! These fucking reporters are either morons and Democratic political hacks or operatives. https://t.co/1dX7pKHFLI",
Fri Apr 03 23:30:36 +0000 2020,1246218572998705153,15430114,missgirardot,,,Fri Apr 03 00:34:10 +0000 2020,1245872184687386626,https://twitter.com/atrupar/status/1245852517474295809,21059255,Ted Lieu,California,http://www.lieuforcongress.com,,16521.0,,,,,,,,,,,,RT @tedlieu: Dear Jared Kushner of the @realDonaldTrump Administration: We are the UNITED STATES of America. The federal stockpile is reser…,"Dear Jared Kushner of the @realDonaldTrump Administration: We are the UNITED STATES of America. The federal stockpile is reserved for all Americans living in our states, not just federal employees. Get it? https://t.co/VB4Z2YGp4J",
Fri Apr 03 23:30:35 +0000 2020,1246218570931015683,2318735269,VAMPS❤️❤️❤️❤️❤️,,,Fri Apr 03 16:44:29 +0000 2020,1246116372570087429,https://twitter.com/atrupar/status/1245833041748074498,2347194559,Coach Browe says #GPA,,,,1.0,,,,,,,,,,,,"RT @mabrowe: Ya know, Im done being nice. This man is a bitch. He's managed to take a pandemic that is killing 1000 Americans a day and mak…","Ya know, Im done being nice. This man is a bitch. He's managed to take a pandemic that is killing 1000 Americans a day and make it about him. He loves to claim he cares, but deep down it's only about himself. @realDonaldTrump take responsibility, or get the fuck out of my country https://t.co/1X59GikO2e",
Fri Apr 03 23:30:34 +0000 2020,1246218567286231041,519587089,Birdie,United States,,Fri Apr 03 15:05:06 +0000 2020,1246091362589704192,https://twitter.com/OANN/status/1246084306004373505,3536513957,mary c. joyce,"Buffalo, NY",,,22.0,,,,,,,,,,,,RT @marycjoyce2: THEY WOULD HAVE TO IF THE COMMANDER AND CHIEF TOLD THEM TO @realDonaldTrump @POTUS,THEY WOULD HAVE TO IF THE COMMANDER AND CHIEF TOLD THEM TO @realDonaldTrump @POTUS https://t.co/Lo4E1GgoPh,
Fri Apr 03 23:30:36 +0000 2020,1246218576010399745,1217693587430891520,Michael,,,Fri Apr 03 15:45:08 +0000 2020,1246101438104834049,https://twitter.com/WashTimes/status/1245777574862749698,39344374,Donald Trump Jr.,"Florida, USA",https://linktr.ee/donaldjtrumpjr,,5642.0,,,,,,,,,,,,RT @DonaldJTrumpJr: Waiting for others to write this up. The Democrats and the media must be really upset because they tried to destroy @re…,Waiting for others to write this up. The Democrats and the media must be really upset because they tried to destroy @realDonaldTrump for being hopeful that this would be the case. https://t.co/snyU6EmI3k,
Fri Apr 03 23:30:35 +0000 2020,1246218571199451137,141405856,Obama Won 2 Terms 🇺🇲 🥁,The United States of America,,Fri Apr 03 23:02:35 +0000 2020,1246211524747722754,https://twitter.com/Emily_Baum/status/1245875443309228032,939091,Joe Biden,"Washington, DC",http://joebiden.com,,12283.0,,,,,,,,,,,,RT @JoeBiden: This is a headline every American should see: “Trump administration ended pandemic early-warning program to detect coronaviru…,This is a headline every American should see: “Trump administration ended pandemic early-warning program to detect coronaviruses”  Donald Trump’s shortsighted actions left our nation ill-prepared to deal with this outbreak. https://t.co/P9zT0a3mNg,
Fri Apr 03 23:30:35 +0000 2020,1246218571065233411,1340635688,Adrienne Cormier,,,Fri Apr 03 14:55:36 +0000 2020,1246088971299565569,https://twitter.com/Phil_Mattingly/status/1245836495702933504,91882544,Dinesh D'Souza,United States,http://policestatefilm.net,http://PoliceStateFilm.net,8092.0,,,,,,,,,,,,RT @DineshDSouza: No other president would send such a letter. This is what makes @realDonaldTrump so great at a time like this,No other president would send such a letter. This is what makes @realDonaldTrump so great at a time like this https://t.co/08dT7OhmOw,
Fri Apr 03 23:30:34 +0000 2020,1246218566573178880,619299246,Donna,,,Fri Apr 03 23:04:06 +0000 2020,1246211905200558082,https://twitter.com/drscott_atlanta/status/1245431333834371077,619299246,Donna,,,http://gab.ai,2.0,"[{'text': 'DrainTheSwamp', 'indices': [71, 85]}]",,,,,,,,,,,RT @DJLugoff: @catturd2 @truckster1 @Finn84578115 @Latina4freedom  @Nerditupnation   #DrainTheSwamp https://t.co/mUKNZ5UFb2,@catturd2 @truckster1 @Finn84578115 @Latina4freedom  @Nerditupnation   #DrainTheSwamp https://t.co/mUKNZ5UFb2,
Fri Apr 03 23:30:33 +0000 2020,1246218562592636929,20103836,Jim,,,Fri Apr 03 23:10:02 +0000 2020,1246213398502584320,https://twitter.com/dcexaminer/status/1246211132475523080,187578616,David Horowitz,"Los Angeles, Ca",http://horowitzfreedomcenter.org,,45.0,,,,,,,,,,,,"RT @horowitz39: Of course. If you send in an anonymous ballot, or even one with a name on it, how is anyone to know if it's actually you? J…","Of course. If you send in an anonymous ballot, or even one with a name on it, how is anyone to know if it's actually you? Just one more campaign in the Democrat crusade to commit voter fraud. https://t.co/0QMhPp3Qn5",
Fri Apr 03 23:30:33 +0000 2020,1246218562521489414,1524655934,Carlos Beato,"Queens, NY",,Fri Apr 03 23:02:35 +0000 2020,1246211524747722754,https://twitter.com/Emily_Baum/status/1245875443309228032,939091,Joe Biden,"Washington, DC",http://joebiden.com,,12283.0,,,,,,,,,,,,RT @JoeBiden: This is a headline every American should see: “Trump administration ended pandemic early-warning program to detect coronaviru…,This is a headline every American should see: “Trump administration ended pandemic early-warning program to detect coronaviruses”  Donald Trump’s shortsighted actions left our nation ill-prepared to deal with this outbreak. https://t.co/P9zT0a3mNg,
Fri Apr 03 23:30:36 +0000 2020,1246218573170855937,1179173793241194497,lee meeker,,,Fri Apr 03 14:56:48 +0000 2020,1246089271137783813,https://twitter.com/joshrogin/status/1246053512267661312,18266688,Tom Fitton,"Washington, DC",http://www.JudicialWatch.org,http://judicialwatchbook.com,193.0,,,,,,,,,,,,"RT @TomFitton: I thought Chinese virus this was a wild, racist conspiracy theory that would get one banned from social media and attacked b…","I thought Chinese virus this was a wild, racist conspiracy theory that would get one banned from social media and attacked by anti-@RealDonaldTrump fanatics at legacy media advocacy groups (CNN, etc.). https://t.co/MJ9oul6YRl",
Fri Apr 03 23:30:35 +0000 2020,1246218571946110977,726089858607894529,Roxann Minerals,US,,Fri Apr 03 22:37:32 +0000 2020,1246205221988175872,https://twitter.com/johnrobertsFox/status/1246189738408755201,65551087,@hayesbrown.bsky.social,"New York, NY",https://www.msnbc.com/author/hayes-brown-ncpn1243020,,9.0,,,,,,,,,,,,RT @HayesBrown: I would like to see that in writing.,I would like to see that in writing. https://t.co/k5BjXGeNmT,
Fri Apr 03 23:30:53 +0000 2020,1246218646243946497,21929564,Cookie Haber,"sunny & tropical Miami, FLA",,Fri Apr 03 23:20:23 +0000 2020,1246216004704886785,https://twitter.com/ReutersPolitics/status/1246206015655284741,2567365058,⚓️ 🇺🇸 Proud Navy Veteran,America ,https://proudnavyveteran.wordpress.com,,41.0,"[{'text': 'Crozier', 'indices': [80, 88]}]",,,,,,,,,,,RT @naretevduorp: You can be sure @EsperDoD didn't make (or approve) the decision to fire Captain #Crozier without talking to @realDonaldTr…,You can be sure @EsperDoD didn't make (or approve) the decision to fire Captain #Crozier without talking to @realDonaldTrump.  The Crozier firing memo is covered with orange spray tan. https://t.co/x5TyQy5AWE,
Fri Apr 03 23:30:54 +0000 2020,1246218650538979330,2534898732,JayGee,,,Fri Apr 03 00:34:10 +0000 2020,1245872184687386626,https://twitter.com/atrupar/status/1245852517474295809,21059255,Ted Lieu,California,http://www.lieuforcongress.com,,16521.0,,,,,,,,,,,,RT @tedlieu: Dear Jared Kushner of the @realDonaldTrump Administration: We are the UNITED STATES of America. The federal stockpile is reser…,"Dear Jared Kushner of the @realDonaldTrump Administration: We are the UNITED STATES of America. The federal stockpile is reserved for all Americans living in our states, not just federal employees. Get it? https://t.co/VB4Z2YGp4J",
Fri Apr 03 23:30:54 +0000 2020,1246218652313059329,1158930474,Alen,"Mississauga, Ontario",,Fri Apr 03 15:09:16 +0000 2020,1246092409135665154,https://twitter.com/AmberSmithUSA/status/1246052144115077120,226222147,Pete Buttigieg,"Traverse City, MI",,,9821.0,"[{'text': 'CaptainCrozier', 'indices': [130, 145]}]",,,,,,,,,,,RT @PeteButtigieg: It’s so painful to watch a captain sidelined for looking after his sailors. And it’s so stirring to see their show of lo…,It’s so painful to watch a captain sidelined for looking after his sailors. And it’s so stirring to see their show of loyalty for #CaptainCrozier as he steps ashore. America’s national leadership deficit cannot go on forever. https://t.co/XLQssBVtSF,
Fri Apr 03 23:30:54 +0000 2020,1246218650266349570,163568977,mike,,,Fri Apr 03 23:17:51 +0000 2020,1246215364427595780,https://twitter.com/TrueFactsStated/status/1246210896906653703,20640982,Chris D. Jackson,Reality 🇺🇸,https://www.chrisdjackson.com/,,817.0,,,,,,,,,,,,RT @ChrisDJackson: Dear God. And the left wants to critique @JoeBiden's every move. 🙄,Dear God. And the left wants to critique @JoeBiden's every move. 🙄 https://t.co/IogALa4VLj,
Fri Apr 03 23:30:53 +0000 2020,1246218646529212416,970832842673541122,Shawn,"New York, USA",,Fri Apr 03 23:02:35 +0000 2020,1246211524747722754,https://twitter.com/Emily_Baum/status/1245875443309228032,939091,Joe Biden,"Washington, DC",http://joebiden.com,,12283.0,,,,,,,,,,,,RT @JoeBiden: This is a headline every American should see: “Trump administration ended pandemic early-warning program to detect coronaviru…,This is a headline every American should see: “Trump administration ended pandemic early-warning program to detect coronaviruses”  Donald Trump’s shortsighted actions left our nation ill-prepared to deal with this outbreak. https://t.co/P9zT0a3mNg,
Fri Apr 03 23:30:58 +0000 2020,1246218667915759617,118800004,🇺🇸Bob “GoArmy” Vasquez🇺🇸,Mexifornia,,Fri Apr 03 23:10:02 +0000 2020,1246213398502584320,https://twitter.com/dcexaminer/status/1246211132475523080,187578616,David Horowitz,"Los Angeles, Ca",http://horowitzfreedomcenter.org,,45.0,,,,,,,,,,,,"RT @horowitz39: Of course. If you send in an anonymous ballot, or even one with a name on it, how is anyone to know if it's actually you? J…","Of course. If you send in an anonymous ballot, or even one with a name on it, how is anyone to know if it's actually you? Just one more campaign in the Democrat crusade to commit voter fraud. https://t.co/0QMhPp3Qn5",
Fri Apr 03 23:30:56 +0000 2020,1246218657417625600,796510203294453761,vagrantcow,,,Fri Apr 03 23:26:33 +0000 2020,1246217556052135943,https://twitter.com/ddale8/status/1246205966758162434,774407512598704128,Mimi Rocah,"Westchester County, NY",,,437.0,,,,,,,,,,,,RT @Mimirocah1: Yes @realDonaldTrump this is a perfect time to reference in your sly way how you’ve exploited women your whole life. When p…,Yes @realDonaldTrump this is a perfect time to reference in your sly way how you’ve exploited women your whole life. When people are dying under your leadership is a perfect time. 🤯🤬 https://t.co/rJJ1DjnafU,
Fri Apr 03 23:30:58 +0000 2020,1246218666632343553,1208107721800613888,Democracy Matters,,,Fri Apr 03 18:59:36 +0000 2020,1246150375666745344,https://twitter.com/DavidBegnaud/status/1245841458323771393,357606935,Elizabeth Warren,Massachusetts,https://elizabethwarren.com/,,5887.0,,,,,,,,,,,,RT @ewarren: This is ridiculous. States shouldn’t have to be bidding against each other with private companies to get the resources they de…,This is ridiculous. States shouldn’t have to be bidding against each other with private companies to get the resources they desperately need. The federal government needs to send supplies directly to the states—now. https://t.co/vV3zVjti1R,
