retweeted_time,retweeted_id,retweeted_user_id,retweeted_username,retweeted_user_location,retweeted_hashtags,retweet_time,retweet_id,retweet_expanded_urls_array,retweet_origin_user_id,retweet_origin_username,retweet_origin_user_location,retweet_origin_user_intro_expanded_url,retweet_origin_user_des_expanded_url,retweet_origin_retweet_count,retweet_origin_hashtags,quoted_time,quoted_id,quoted_expanded_urls_array,quoted_origin_user_id,quoted_origin_username,quoted_origin_user_location,quoted_origin_user_intro_expanded_url,quoted_origin_user_des_expanded_url,quoted_origin_retweet_count,quoted_origin_hashtags,retweeted_full_text,retweeted_origin_full_text,quoted_origin_full_text
Wed Feb 05 23:39:01 +0000 2020,1225202198105116672,1377765577,CMac 🌊🇺🇦🌊😷🌊🐦🌊,Washington state ,,,,,,,,,,,,Wed Feb 05 22:30:55 +0000 2020,1225185058228563969,https://twitter.com/realDonaldTrump/status/1225174713992990721,454099919,Michael McFaul,"Stanford, California",https://michaelmcfaul.substack.com/,,1609.0,,"@realDonaldTrump is a joke.  But not a funny one. Gotta give him credit for an enormous lack of self-awareness, though.  Great lack, the best lack ever! https://t.co/jSQ9bDndRq",,"Of all things to tweet today, our president chooses to mock the Twenty-Second Amendment of the U.S. Constitution. Not funny. https://t.co/BbPB868sWS"
Wed Feb 05 23:39:00 +0000 2020,1225202191339790336,2916156838,Diver Tamarra,"Georgia, USA",,Wed Feb 05 22:02:23 +0000 2020,1225177877408141312,https://twitter.com/OaklandEA/status/1225173060644327425,1089233982422577152,"Wes #MMT I Am Chaos, Freely Flowing Overabundance",Northern California ,http://realprogressives.org,https://youtube.com/c/RealProgressInAction,46.0,,,,,,,,,,,,RT @WilesWj: @BernieSanders @janeosanders @davidsirota @fshakir @johncusack @AriRabinHavt @nationalparke @briebriejoy @shaunking @krystalba…,@BernieSanders @janeosanders @davidsirota @fshakir @johncusack @AriRabinHavt @nationalparke @briebriejoy @shaunking @krystalball @esaagar @NicholsUprising @People4Bernie @OFB2020 https://t.co/Oq0hhFKHYh,
Wed Feb 05 23:39:00 +0000 2020,1225202193541861376,3396493030,Jamie White,Texas,,Wed Feb 05 23:29:39 +0000 2020,1225199838322667521,https://twitter.com/JohnBrennan/status/1224826532851404800,216881337,Rand Paul,"Bowling Green, KY",http://randpaul.com,,21147.0,,,,,,,,,,,,"RT @RandPaul: You want to know what’s a mockery of public service, John? Killing 500 people outside of any judicial system. Drone strikes o…","You want to know what’s a mockery of public service, John? Killing 500 people outside of any judicial system. Drone strikes on American citizens. Approving British spies to present a dossier of lies paid for by Hillary. Lying to Congress. Your shame alone should shut you up. https://t.co/u2ERmv4gE8",
Wed Feb 05 23:39:02 +0000 2020,1225202199342518274,3343776015,Margherita,,,Wed Feb 05 23:27:04 +0000 2020,1225199189770067969,https://twitter.com/Mike_Pence/status/1225195344050491392,47756372,Mariagiovanna Maglie,,,,228.0,"[{'text': 'FourMoreYears', 'indices': [22, 36]}, {'text': 'TheBestIsYetToCome', 'indices': [37, 56]}]",,,,,,,,,,,RT @mgmaglie: Ciao ciao impeachment #FourMoreYears #TheBestIsYetToCome @realDonaldTrump https://t.co/LnENsey6Cu,Ciao ciao impeachment #FourMoreYears #TheBestIsYetToCome @realDonaldTrump https://t.co/LnENsey6Cu,
Wed Feb 05 23:39:02 +0000 2020,1225202198973468672,34705390,Jerry Rome Bass,"Dayton  #Texas, 77535",,Wed Feb 05 23:38:46 +0000 2020,1225202134972588038,https://twitter.com/themarketswork/status/1225200469829509120,34705390,Jerry Rome Bass,"Dayton  #Texas, 77535",https://studio.youtube.com/channel/UCX8nwhFounA88SPBMmfC2MA/playlists,,1.0,"[{'text': 'ButtHeadsUnited', 'indices': [46, 62]}, {'text': 'SOS', 'indices': [111, 115]}, {'text': 'SOS', 'indices': [198, 202]}, {'text': 'SOS', 'indices': [268, 272]}]",,,,,,,,,,,RT @SafetyMentalst: Mind Your P's  and  Q's   @realDonaldTrump    #ButtHeadsUnited need you in the  @WhiteHouse  SAVE OUR STUPID ! #SOS  S.…,Mind Your P's  and  Q's   @realDonaldTrump    #ButtHeadsUnited need you in the  @WhiteHouse  SAVE OUR STUPID ! #SOS  S.    Speak T.    To U.    Uneducated P.     People I.       In D.      Detail   #SOS  SAVE OUR STUPID / SAYS  @SafetyMentalst   @GOP / @DNC  WHO CAN  #SOS ?? https://t.co/yogCCMOnba,
Wed Feb 05 23:39:02 +0000 2020,1225202199187394560,154460197,▪Doorn▪,world,,Wed Feb 05 23:25:12 +0000 2020,1225198718892285955,https://twitter.com/Issaamro/status/1225077308786126848,397052012,Miko Peled,Washington D.C.,https://linktr.ee/mikopeled,http://mikopeled.com/booking/,97.0,"[{'text': 'Deal_of_the_Century', 'indices': [22, 42]}]",,,,,,,,,,,RT @mikopeled: The first casualty of #Deal_of_the_Century 17 year old Mohammad Al-Haddad. https://t.co/tWMqi9NcQK,The first casualty of #Deal_of_the_Century 17 year old Mohammad Al-Haddad. https://t.co/tWMqi9NcQK,
Wed Feb 05 23:38:58 +0000 2020,1225202185396531200,1206537511,Matt Brinkley,"Parsonsburg, Md",,Wed Feb 05 13:19:14 +0000 2020,1225046222123171841,https://twitter.com/JonathanTurley/status/1224888842597040129,25073877,Donald J. Trump,,http://DonaldJTrump.com,,10498.0,,,,,,,,,,,,"RT @realDonaldTrump: Thank you Jonathan, and great job!","Thank you Jonathan, and great job! https://t.co/GAZJ5ErJpF",
Wed Feb 05 23:38:58 +0000 2020,1225202185434259456,945503801502519297,Nancy Leclerc 🌻☮️,,,Wed Feb 05 22:59:14 +0000 2020,1225192183046791179,https://twitter.com/MarshaBlackburn/status/1225166858346811392,471677441,George Conway,"Bethesda, MD",https://audioboom.com/channels/5124335-george-conway-explains-it-all-to-sarah-longwell,http://Threads.net,2422.0,,,,,,,,,,,,RT @gtconway3d: Did you manage also to finish that book you were reading on the Senate floor during the trial?  Was it good?  Was it a nove…,Did you manage also to finish that book you were reading on the Senate floor during the trial?  Was it good?  Was it a novel? https://t.co/I2KJU2vew0,
Wed Feb 05 23:38:59 +0000 2020,1225202190249316354,767393187128303616,Lisa 🌷,,,Wed Feb 05 23:29:39 +0000 2020,1225199838322667521,https://twitter.com/JohnBrennan/status/1224826532851404800,216881337,Rand Paul,"Bowling Green, KY",http://randpaul.com,,21147.0,,,,,,,,,,,,"RT @RandPaul: You want to know what’s a mockery of public service, John? Killing 500 people outside of any judicial system. Drone strikes o…","You want to know what’s a mockery of public service, John? Killing 500 people outside of any judicial system. Drone strikes on American citizens. Approving British spies to present a dossier of lies paid for by Hillary. Lying to Congress. Your shame alone should shut you up. https://t.co/u2ERmv4gE8",
Wed Feb 05 23:38:58 +0000 2020,1225202185165819905,2181102733,🇺🇸Tom Hunter 🇺🇸,United States,,Wed Feb 05 22:49:02 +0000 2020,1225189618783531009,https://twitter.com/KatieHill4CA/status/1224877031676108802,822501908036337664,Val,"The Emerald Coast Florida, USA",,,340.0,,,,,,,,,,,,RT @ValerieBaxter76: You’re seriously talking about Class???  You do remember that you took photos naked brushing your female staffers hair…,You’re seriously talking about Class???  You do remember that you took photos naked brushing your female staffers hair right ???? https://t.co/hHXSiR6N33,
Wed Feb 05 23:38:58 +0000 2020,1225202184314224641,869295073,Erin 🍞,"Everett, WA",,Wed Feb 05 23:32:13 +0000 2020,1225200483465400322,https://twitter.com/JordanChariton/status/1225188260101705728,113364160,Jordan,"New York, NY",https://www.youtube.com/statuscoup,http://StatusCoup.com/Join,354.0,"[{'text': 'IowaCaucus', 'indices': [155, 166]}]",,,,,,,,,,,"RT @JordanChariton: I’ve reache out to @BernieSanders campaign asking:   1) In light of the votes for Sanders going to other candidates, wi…","I’ve reache out to @BernieSanders campaign asking:   1) In light of the votes for Sanders going to other candidates, will they ask for a forensic audit of #IowaCaucus or something further  2) Have they spoken with the @DNC in last 24 hours-who @CNN reports is “in charge” https://t.co/Lf1wXa2u6J",
Wed Feb 05 23:38:59 +0000 2020,1225202189909549065,4607045536,Advertising & Marketing,,,Wed Feb 05 23:29:39 +0000 2020,1225199838322667521,https://twitter.com/JohnBrennan/status/1224826532851404800,216881337,Rand Paul,"Bowling Green, KY",http://randpaul.com,,21147.0,,,,,,,,,,,,"RT @RandPaul: You want to know what’s a mockery of public service, John? Killing 500 people outside of any judicial system. Drone strikes o…","You want to know what’s a mockery of public service, John? Killing 500 people outside of any judicial system. Drone strikes on American citizens. Approving British spies to present a dossier of lies paid for by Hillary. Lying to Congress. Your shame alone should shut you up. https://t.co/u2ERmv4gE8",
Wed Feb 05 23:38:58 +0000 2020,1225202186059210752,20229440,Jo Acca,"New Jersey, USA",,Wed Feb 05 18:22:53 +0000 2020,1225122637988405249,https://twitter.com/AyannaPressley/status/1224907309253566465,357606935,Elizabeth Warren,Massachusetts,https://elizabethwarren.com/,,530.0,,,,,,,,,,,,"RT @ewarren: Our union is stronger than Donald Trump. And in less than a year, our union will be stronger than ever when that one man is re…","Our union is stronger than Donald Trump. And in less than a year, our union will be stronger than ever when that one man is replaced—thanks to the hard work of very persistent women like @AyannaPressley. https://t.co/YylvDD034M",
Wed Feb 05 23:39:09 +0000 2020,1225202231512850433,87989066,Jennifer Holdsworth,"Washington, DC",,Wed Feb 05 21:34:31 +0000 2020,1225170866209808386,https://twitter.com/TheView/status/1225170271188942849,24914032,Matt Corridoni,"Washington, DC",,,32.0,"[{'text': 'TeamPete', 'indices': [4, 13]}]",,,,,,,,,,,"RT @mattcorridoni: Hey #TeamPete! Reminder that tomorrow you should ""take a little time, and enjoy the view.""","Hey #TeamPete! Reminder that tomorrow you should ""take a little time, and enjoy the view."" https://t.co/cmRz7nSb0Q",
Wed Feb 05 23:39:09 +0000 2020,1225202228300042240,373629387,Doggie Daddy,In my skin,,Wed Feb 05 23:29:39 +0000 2020,1225199838322667521,https://twitter.com/JohnBrennan/status/1224826532851404800,216881337,Rand Paul,"Bowling Green, KY",http://randpaul.com,,21147.0,,,,,,,,,,,,"RT @RandPaul: You want to know what’s a mockery of public service, John? Killing 500 people outside of any judicial system. Drone strikes o…","You want to know what’s a mockery of public service, John? Killing 500 people outside of any judicial system. Drone strikes on American citizens. Approving British spies to present a dossier of lies paid for by Hillary. Lying to Congress. Your shame alone should shut you up. https://t.co/u2ERmv4gE8",
Wed Feb 05 23:39:09 +0000 2020,1225202229478445056,1206274647488000000,ArmyStrong🇺🇸1/3 ACR✝️,'merica,,Wed Feb 05 22:49:02 +0000 2020,1225189618783531009,https://twitter.com/KatieHill4CA/status/1224877031676108802,822501908036337664,Val,"The Emerald Coast Florida, USA",,,340.0,,,,,,,,,,,,RT @ValerieBaxter76: You’re seriously talking about Class???  You do remember that you took photos naked brushing your female staffers hair…,You’re seriously talking about Class???  You do remember that you took photos naked brushing your female staffers hair right ???? https://t.co/hHXSiR6N33,
Wed Feb 05 23:39:10 +0000 2020,1225202234662760450,49322659,nancyjj,,,Wed Feb 05 21:42:30 +0000 2020,1225172875084206080,https://twitter.com/howardfineman/status/1224913607051370496,467726691,Cheri Jacobus,,https://www.patreon.com/PoliticsWithCheriJacobus,http://cherijacobus.com,220.0,,,,,,,,,,,,"RT @CheriJacobus: When Trump or a Trumper does it, it's ""effective"" and ""red meat for the base"" but when Pelosi does it, it's an unforced P…","When Trump or a Trumper does it, it's ""effective"" and ""red meat for the base"" but when Pelosi does it, it's an unforced PR error"" and I'm thinking this is a bit sexist because if a man did it, the response would be very different. https://t.co/MviNskX2td",
Wed Feb 05 23:39:10 +0000 2020,1225202232339156994,1192761496771670017,Cat,,,Wed Feb 05 22:17:55 +0000 2020,1225181788257038337,https://twitter.com/realDonaldTrump/status/1225179058000089090,244655353,David Axelrod,,,,895.0,,,,,,,,,,,,RT @davidaxelrod: This will be uncomfortable for all the senators who voted to acquit @realDonaldTrump but said they believed he did someth…,This will be uncomfortable for all the senators who voted to acquit @realDonaldTrump but said they believed he did something wrong and would be chastened by impeachment. He will not. https://t.co/6NoUtMrsZv,
Wed Feb 05 23:39:10 +0000 2020,1225202232951439360,736361851508936704,Yajaira Blanco,"Caracas, Venezuela",,Wed Feb 05 02:39:51 +0000 2020,1224885316923904001,https://twitter.com/TVVnoticias/status/1224883223089512453,65728343,CARLOS VECCHIO,Venezuela,http://www.us.embajadavenezuela.org/,,2019.0,"[{'text': 'Venezuela', 'indices': [73, 83]}, {'text': 'StateOfTheUnion', 'indices': [101, 117]}, {'text': 'VenezuelaLibre', 'indices': [263, 278]}]",,,,,,,,,,,RT @carlosvecchio: El Presidente Interino @jguaido es el legítimo y verdadero Presidente de #Venezuela. Su presencia en #StateOfTheUnion co…,"El Presidente Interino @jguaido es el legítimo y verdadero Presidente de #Venezuela. Su presencia en #StateOfTheUnion como dignatario invitado especial, con este reconocimiento del Presidente @realDonaldTrump y del Congreso, evidencia el trabajo conjunto por una #VenezuelaLibre. https://t.co/OdP3v7OkQA",
Wed Feb 05 23:39:09 +0000 2020,1225202228769820673,137199894,citta-bhavana,United States,,Wed Feb 05 21:55:54 +0000 2020,1225176246419644416,https://twitter.com/Nate_Cohn/status/1225168116994445312,113364160,Jordan,"New York, NY",https://www.youtube.com/statuscoup,http://StatusCoup.com/Join,968.0,,,,,,,,,,,,"RT @JordanChariton: When @PeteButtigieg complained to @DMRegister about ONE person polled w/out Pete as a choice, poll cancelled.  When Iow…","When @PeteButtigieg complained to @DMRegister about ONE person polled w/out Pete as a choice, poll cancelled.  When Iowa Dem Party—which is under @DNC—literally gives @BernieSanders voters to Deval Patrick &amp; Tom Steyer...just a glitch, all fixed https://t.co/bEJvSTqf6A",
Wed Feb 05 23:39:08 +0000 2020,1225202224462204928,2287498152,Mary Witkowski,,,Wed Feb 05 23:29:39 +0000 2020,1225199838322667521,https://twitter.com/JohnBrennan/status/1224826532851404800,216881337,Rand Paul,"Bowling Green, KY",http://randpaul.com,,21147.0,,,,,,,,,,,,"RT @RandPaul: You want to know what’s a mockery of public service, John? Killing 500 people outside of any judicial system. Drone strikes o…","You want to know what’s a mockery of public service, John? Killing 500 people outside of any judicial system. Drone strikes on American citizens. Approving British spies to present a dossier of lies paid for by Hillary. Lying to Congress. Your shame alone should shut you up. https://t.co/u2ERmv4gE8",
Wed Feb 05 23:39:07 +0000 2020,1225202222897618944,2895118032,JJ,Southern California,,Wed Feb 05 22:01:21 +0000 2020,1225177618485522432,https://twitter.com/SchwartzForIowa/status/1225146859288743938,17981186,Chris Schwartz,"Waterloo, IA",http://SchwartzForSupervisor.com,http://Facebook.com/VoteChrisSchwartz,3674.0,,,,,,,,,,,,RT @SchwartzForIowa: The state party is now being forced to walk back their error of giving @BernieSanders delegates to @DevalPatrick who r…,The state party is now being forced to walk back their error of giving @BernieSanders delegates to @DevalPatrick who received zero votes in Black Hawk County.  Press can dm me. https://t.co/yaS8pXvYM7,
Wed Feb 05 23:39:07 +0000 2020,1225202219773026305,76543481,Boris Epshteyn,,,Wed Feb 05 23:29:39 +0000 2020,1225199838322667521,https://twitter.com/JohnBrennan/status/1224826532851404800,216881337,Rand Paul,"Bowling Green, KY",http://randpaul.com,,21147.0,,,,,,,,,,,,"RT @RandPaul: You want to know what’s a mockery of public service, John? Killing 500 people outside of any judicial system. Drone strikes o…","You want to know what’s a mockery of public service, John? Killing 500 people outside of any judicial system. Drone strikes on American citizens. Approving British spies to present a dossier of lies paid for by Hillary. Lying to Congress. Your shame alone should shut you up. https://t.co/u2ERmv4gE8",
Wed Feb 05 23:39:08 +0000 2020,1225202223988297738,74498666,Will,"Orlando, FL",,Wed Feb 05 23:27:37 +0000 2020,1225199325975863297,https://twitter.com/OaklandEA/status/1225173060644327425,22095410,Holly Otterbein,Philadelphia,,,214.0,,,,,,,,,,,,RT @hollyotterbein: Sanders picks up two more California teachers’ unions https://t.co/HBC7H4jqFB,Sanders picks up two more California teachers’ unions https://t.co/HBC7H4jqFB,
Wed Feb 05 23:39:12 +0000 2020,1225202243915436032,1496936984,Jordan Riffe,,,Wed Feb 05 21:40:13 +0000 2020,1225172297901846528,https://twitter.com/iowademocrats/status/1225170253778444291,1103939416362348544,Dani ❤️,"London, England",http://linkedin.com/in/asktheunderwriter,,113.0,,,,,,,,,,,,RT @makerofmagik: You may want to do a bit better on QC bc the precinct data published for @AndrewYang is not correct and the precinct capt…,You may want to do a bit better on QC bc the precinct data published for @AndrewYang is not correct and the precinct captains have video evidence.   @iowademocrats voter fraud is a serious crime and we have the data to prove the results reported are wrong. https://t.co/gCpLtq5WbH,
Wed Feb 05 23:39:12 +0000 2020,1225202242912948225,1206537511,Matt Brinkley,"Parsonsburg, Md",,Wed Feb 05 04:25:45 +0000 2020,1224911967044784129,https://twitter.com/KatiePavlich/status/1224897188872052742,1193070360142368769,F. A. Jaeger 🦅,Undisclosed Bunker ,,,5576.0,"[{'text': 'PelosiTantrum', 'indices': [96, 110]}]",,,,,,,,,,,RT @jaegerbombsaway: Nancy’s legacy is ripping up a document she is mandated to preserve. She’s a complete failure   #PelosiTantrum,Nancy’s legacy is ripping up a document she is mandated to preserve. She’s a complete failure   #PelosiTantrum https://t.co/tRNgPzrsn6,
Wed Feb 05 23:39:13 +0000 2020,1225202246163542022,4453839147,Brandon Campbell,"Woodhaven, MI",,Wed Feb 05 05:26:28 +0000 2020,1224927249071296513,https://twitter.com/ElevenFilms/status/1224906560616316930,342863309,Beto O'Rourke,"El Paso, TX",http://poweredxpeople.org,,5786.0,,,,,,,,,,,,RT @BetoORourke: If you can’t spare 26 minutes to watch the closing arguments from @RepAdamSchiff in @realDonaldTrump ‘s impeachment trial…,If you can’t spare 26 minutes to watch the closing arguments from @RepAdamSchiff in @realDonaldTrump ‘s impeachment trial - take 1:26 to watch this. https://t.co/o0WlSmpiFq,
Wed Feb 05 23:39:13 +0000 2020,1225202248181067776,972155605740871680,Pureblood and Nuclear MAGA 🍊,"Florida, USA",,Wed Feb 05 23:29:39 +0000 2020,1225199838322667521,https://twitter.com/JohnBrennan/status/1224826532851404800,216881337,Rand Paul,"Bowling Green, KY",http://randpaul.com,,21147.0,,,,,,,,,,,,"RT @RandPaul: You want to know what’s a mockery of public service, John? Killing 500 people outside of any judicial system. Drone strikes o…","You want to know what’s a mockery of public service, John? Killing 500 people outside of any judicial system. Drone strikes on American citizens. Approving British spies to present a dossier of lies paid for by Hillary. Lying to Congress. Your shame alone should shut you up. https://t.co/u2ERmv4gE8",
Wed Feb 05 23:39:13 +0000 2020,1225202248613015554,466098316,💋Trump Forever 💋,Cincinnati Ohio,,Wed Feb 05 23:29:39 +0000 2020,1225199838322667521,https://twitter.com/JohnBrennan/status/1224826532851404800,216881337,Rand Paul,"Bowling Green, KY",http://randpaul.com,,21147.0,,,,,,,,,,,,"RT @RandPaul: You want to know what’s a mockery of public service, John? Killing 500 people outside of any judicial system. Drone strikes o…","You want to know what’s a mockery of public service, John? Killing 500 people outside of any judicial system. Drone strikes on American citizens. Approving British spies to present a dossier of lies paid for by Hillary. Lying to Congress. Your shame alone should shut you up. https://t.co/u2ERmv4gE8",
Wed Feb 05 23:39:16 +0000 2020,1225202261510512641,969599358327955456,Ronnie weatherly,United States,,Wed Feb 05 23:29:39 +0000 2020,1225199838322667521,https://twitter.com/JohnBrennan/status/1224826532851404800,216881337,Rand Paul,"Bowling Green, KY",http://randpaul.com,,21147.0,,,,,,,,,,,,"RT @RandPaul: You want to know what’s a mockery of public service, John? Killing 500 people outside of any judicial system. Drone strikes o…","You want to know what’s a mockery of public service, John? Killing 500 people outside of any judicial system. Drone strikes on American citizens. Approving British spies to present a dossier of lies paid for by Hillary. Lying to Congress. Your shame alone should shut you up. https://t.co/u2ERmv4gE8",
Wed Feb 05 23:39:15 +0000 2020,1225202257232306177,1535270654,Josh Eling,,,Wed Feb 05 23:29:39 +0000 2020,1225199838322667521,https://twitter.com/JohnBrennan/status/1224826532851404800,216881337,Rand Paul,"Bowling Green, KY",http://randpaul.com,,21147.0,,,,,,,,,,,,"RT @RandPaul: You want to know what’s a mockery of public service, John? Killing 500 people outside of any judicial system. Drone strikes o…","You want to know what’s a mockery of public service, John? Killing 500 people outside of any judicial system. Drone strikes on American citizens. Approving British spies to present a dossier of lies paid for by Hillary. Lying to Congress. Your shame alone should shut you up. https://t.co/u2ERmv4gE8",
Wed Feb 05 23:39:16 +0000 2020,1225202258528227328,1063640197349298176,Real Widebrain Hours,"Los Angeles, CA",,Wed Feb 05 22:01:21 +0000 2020,1225177618485522432,https://twitter.com/SchwartzForIowa/status/1225146859288743938,17981186,Chris Schwartz,"Waterloo, IA",http://SchwartzForSupervisor.com,http://Facebook.com/VoteChrisSchwartz,3674.0,,,,,,,,,,,,RT @SchwartzForIowa: The state party is now being forced to walk back their error of giving @BernieSanders delegates to @DevalPatrick who r…,The state party is now being forced to walk back their error of giving @BernieSanders delegates to @DevalPatrick who received zero votes in Black Hawk County.  Press can dm me. https://t.co/yaS8pXvYM7,
